Order ID,Order Date,Ship Date,EmailID,Geography
CA-2013-156265,8/3/2013,8/5/2013,BarryFranz̦sisch@gmail.com,"United States,Los Angeles,California"
CA-2013-156265,8/3/2013,8/5/2013,BarryFranz̦sisch@gmail.com,"United States,Los Angeles,California"
US-2014-110989,11/4/2014,11/6/2014,EvaJacobs@gmail.com,"United States,Seattle,Washington"
US-2011-131982,3/7/2011,3/11/2011,NoraPelletier@gmail.com,"United States,Des Moines,Washington"
US-2014-114034,1/4/2014,1/9/2014,DelfinaLatchford@gmail.com,"United States,Rancho Cucamonga,California"
US-2014-115595,10/10/2014,10/12/2014,XylonaPreis@gmail.com,"United States,Los Angeles,California"
CA-2014-147452,10/1/2014,10/4/2014,CariSayre@gmail.com,"United States,Seattle,Washington"
CA-2014-147452,10/1/2014,10/4/2014,CariSayre@gmail.com,"United States,Seattle,Washington"
CA-2014-147452,10/1/2014,10/4/2014,CariSayre@gmail.com,"United States,Seattle,Washington"
CA-2014-144484,9/12/2014,9/12/2014,CassandraBrandow@gmail.com,"United States,San Francisco,California"
CA-2014-144484,9/12/2014,9/12/2014,CassandraBrandow@gmail.com,"United States,San Francisco,California"
CA-2014-125913,1/17/2014,1/17/2014,JackO'Briant@gmail.com,"United States,Los Angeles,California"
CA-2014-125913,1/17/2014,1/17/2014,JackO'Briant@gmail.com,"United States,Los Angeles,California"
CA-2011-133424,3/30/2011,4/4/2011,Dorrisliebe@gmail.com,"United States,Seattle,Washington"
CA-2011-133424,3/30/2011,4/4/2011,Dorrisliebe@gmail.com,"United States,Seattle,Washington"
CA-2014-105991,5/6/2014,5/7/2014,LisaHazard@gmail.com,"United States,Louisville,Colorado"
CA-2014-105991,5/6/2014,5/7/2014,LisaHazard@gmail.com,"United States,Louisville,Colorado"
CA-2014-105991,5/6/2014,5/7/2014,LisaHazard@gmail.com,"United States,Louisville,Colorado"
US-2014-136784,5/1/2014,5/6/2014,AlanDominguez@gmail.com,"United States,San Francisco,California"
CA-2013-106656,9/24/2013,9/27/2013,DarrinVanHuff@gmail.com,"United States,San Diego,California"
CA-2013-106656,9/24/2013,9/27/2013,DarrinVanHuff@gmail.com,"United States,San Diego,California"
CA-2014-137876,5/1/2014,5/6/2014,DonJones@gmail.com,"United States,San Francisco,California"
CA-2014-137876,5/1/2014,5/6/2014,DonJones@gmail.com,"United States,San Francisco,California"
CA-2012-119508,12/4/2012,12/9/2012,TracyZic@gmail.com,"United States,Lakewood,California"
CA-2012-119508,12/4/2012,12/9/2012,TracyZic@gmail.com,"United States,Lakewood,California"
CA-2011-130813,1/7/2011,1/9/2011,LycorisSaunders@gmail.com,"United States,Los Angeles,California"
CA-2012-169278,5/21/2012,5/25/2012,MichelleEllison@gmail.com,"United States,Seattle,Washington"
CA-2014-111577,10/17/2014,10/22/2014,AnthonyJacobs@gmail.com,"United States,Scottsdale,Arizona"
CA-2014-108539,3/22/2014,3/24/2014,StevenCartwright@gmail.com,"United States,Los Angeles,California"
CA-2014-108539,3/22/2014,3/24/2014,StevenCartwright@gmail.com,"United States,Los Angeles,California"
CA-2014-108539,3/22/2014,3/24/2014,StevenCartwright@gmail.com,"United States,Los Angeles,California"
CA-2011-113768,5/13/2011,5/19/2011,AaronHawkins@gmail.com,"United States,Los Angeles,California"
CA-2011-113768,5/13/2011,5/19/2011,AaronHawkins@gmail.com,"United States,Los Angeles,California"
CA-2013-138037,9/30/2013,10/4/2013,AndyReiter@gmail.com,"United States,San Francisco,California"
CA-2011-150490,8/5/2011,8/11/2011,SoniaSunley@gmail.com,"United States,San Francisco,California"
CA-2011-150490,8/5/2011,8/11/2011,SoniaSunley@gmail.com,"United States,San Francisco,California"
CA-2011-150490,8/5/2011,8/11/2011,SoniaSunley@gmail.com,"United States,San Francisco,California"
CA-2011-123477,1/19/2011,1/22/2011,DavidWiener@gmail.com,"United States,Springfield,Oregon"
CA-2014-158071,6/11/2014,6/16/2014,BillDonatelli@gmail.com,"United States,Seattle,Washington"
CA-2014-158071,6/11/2014,6/16/2014,BillDonatelli@gmail.com,"United States,Seattle,Washington"
CA-2014-158071,6/11/2014,6/16/2014,BillDonatelli@gmail.com,"United States,Seattle,Washington"
CA-2014-134152,5/28/2014,6/1/2014,RoyPhan@gmail.com,"United States,Seattle,Washington"
CA-2014-134152,5/28/2014,6/1/2014,RoyPhan@gmail.com,"United States,Seattle,Washington"
CA-2013-136021,8/15/2013,8/19/2013,JillMatthias@gmail.com,"United States,Los Angeles,California"
CA-2013-136021,8/15/2013,8/19/2013,JillMatthias@gmail.com,"United States,Los Angeles,California"
CA-2014-164707,2/19/2014,2/22/2014,CynthiaVoltz@gmail.com,"United States,Los Angeles,California"
CA-2014-164707,2/19/2014,2/22/2014,CynthiaVoltz@gmail.com,"United States,Los Angeles,California"
CA-2014-164707,2/19/2014,2/22/2014,CynthiaVoltz@gmail.com,"United States,Los Angeles,California"
CA-2014-163874,11/11/2014,11/13/2014,NickCrebassa@gmail.com,"United States,Seattle,Washington"
CA-2011-104829,11/18/2011,11/21/2011,JohnGrady@gmail.com,"United States,Provo,Utah"
US-2013-147340,9/25/2013,9/25/2013,EdwardBecker@gmail.com,"United States,San Francisco,California"
CA-2013-145492,11/21/2013,11/28/2013,MattConnell@gmail.com,"United States,Los Angeles,California"
CA-2013-117681,4/10/2013,4/15/2013,HerbertFlentye@gmail.com,"United States,Los Angeles,California"
CA-2014-132262,9/22/2014,9/24/2014,MuhammedLee@gmail.com,"United States,Seattle,Washington"
CA-2014-132262,9/22/2014,9/24/2014,MuhammedLee@gmail.com,"United States,Seattle,Washington"
US-2013-143280,2/22/2013,2/26/2013,TracyZic@gmail.com,"United States,Los Angeles,California"
US-2013-143280,2/22/2013,2/26/2013,TracyZic@gmail.com,"United States,Los Angeles,California"
US-2013-143280,2/22/2013,2/26/2013,TracyZic@gmail.com,"United States,Los Angeles,California"
CA-2014-108854,12/9/2014,12/15/2014,DeniseMonton@gmail.com,"United States,San Francisco,California"
CA-2014-108854,12/9/2014,12/15/2014,DeniseMonton@gmail.com,"United States,San Francisco,California"
CA-2014-108854,12/9/2014,12/15/2014,DeniseMonton@gmail.com,"United States,San Francisco,California"
CA-2014-108854,12/9/2014,12/15/2014,DeniseMonton@gmail.com,"United States,San Francisco,California"
CA-2014-166856,9/19/2014,9/23/2014,TonySayre@gmail.com,"United States,Clovis,New Mexico"
CA-2014-166856,9/19/2014,9/23/2014,TonySayre@gmail.com,"United States,Clovis,New Mexico"
US-2013-163258,12/30/2013,1/3/2014,PhillipFlathmann@gmail.com,"United States,Los Angeles,California"
CA-2013-153598,12/4/2013,12/7/2013,NeomaMurray@gmail.com,"United States,Los Angeles,California"
CA-2013-153598,12/4/2013,12/7/2013,NeomaMurray@gmail.com,"United States,Los Angeles,California"
US-2013-108497,6/15/2013,6/15/2013,MarcHarrigan@gmail.com,"United States,Los Angeles,California"
CA-2013-113096,9/3/2013,9/5/2013,SamZeldin@gmail.com,"United States,San Francisco,California"
CA-2014-129707,4/26/2014,4/30/2014,LarryHughes@gmail.com,"United States,Chandler,Arizona"
CA-2012-160171,10/19/2012,10/24/2012,RobertMarley@gmail.com,"United States,Los Angeles,California"
CA-2012-160171,10/19/2012,10/24/2012,RobertMarley@gmail.com,"United States,Los Angeles,California"
CA-2014-155929,9/10/2014,9/14/2014,ArianneIrving@gmail.com,"United States,Glendale,Arizona"
CA-2013-140613,7/23/2013,7/30/2013,KristinaNunn@gmail.com,"United States,Sparks,Nevada"
CA-2014-130631,12/30/2014,1/3/2015,BruceStewart@gmail.com,"United States,Edmonds,Washington"
CA-2014-130631,12/30/2014,1/3/2015,BruceStewart@gmail.com,"United States,Edmonds,Washington"
CA-2014-116680,9/5/2014,9/7/2014,PeteKriz@gmail.com,"United States,San Francisco,California"
CA-2014-116680,9/5/2014,9/7/2014,PeteKriz@gmail.com,"United States,San Francisco,California"
CA-2014-101574,9/29/2014,10/5/2014,BruceDegenhardt@gmail.com,"United States,Los Angeles,California"
CA-2011-146591,1/20/2011,1/21/2011,TobySwindell@gmail.com,"United States,Scottsdale,Arizona"
CA-2011-146591,1/20/2011,1/21/2011,TobySwindell@gmail.com,"United States,Scottsdale,Arizona"
CA-2011-146591,1/20/2011,1/21/2011,TobySwindell@gmail.com,"United States,Scottsdale,Arizona"
CA-2011-146591,1/20/2011,1/21/2011,TobySwindell@gmail.com,"United States,Scottsdale,Arizona"
CA-2013-122448,6/10/2013,6/15/2013,DeanBraden@gmail.com,"United States,San Francisco,California"
CA-2011-132451,9/26/2011,9/27/2011,KarenFerguson@gmail.com,"United States,San Diego,California"
CA-2011-132451,9/26/2011,9/27/2011,KarenFerguson@gmail.com,"United States,San Diego,California"
CA-2014-116946,12/20/2014,12/24/2014,TonySayre@gmail.com,"United States,Parker,Colorado"
CA-2014-116946,12/20/2014,12/24/2014,TonySayre@gmail.com,"United States,Parker,Colorado"
CA-2014-116946,12/20/2014,12/24/2014,TonySayre@gmail.com,"United States,Parker,Colorado"
CA-2014-105487,10/9/2014,10/15/2014,ChrisSelesnick@gmail.com,"United States,San Diego,California"
CA-2014-105487,10/9/2014,10/15/2014,ChrisSelesnick@gmail.com,"United States,San Diego,California"
CA-2014-105487,10/9/2014,10/15/2014,ChrisSelesnick@gmail.com,"United States,San Diego,California"
CA-2014-105487,10/9/2014,10/15/2014,ChrisSelesnick@gmail.com,"United States,San Diego,California"
CA-2011-105249,11/28/2011,11/28/2011,DuaneHuffman@gmail.com,"United States,San Francisco,California"
CA-2011-105249,11/28/2011,11/28/2011,DuaneHuffman@gmail.com,"United States,San Francisco,California"
CA-2011-105249,11/28/2011,11/28/2011,DuaneHuffman@gmail.com,"United States,San Francisco,California"
US-2013-162026,10/9/2013,10/9/2013,JoelEaton@gmail.com,"United States,Los Angeles,California"
CA-2012-168529,10/8/2012,10/12/2012,MariaBertelson@gmail.com,"United States,San Francisco,California"
US-2011-137680,2/25/2011,3/2/2011,JenniferHalladay@gmail.com,"United States,Medford,Oregon"
US-2011-137680,2/25/2011,3/2/2011,JenniferHalladay@gmail.com,"United States,Medford,Oregon"
CA-2013-110982,6/6/2013,6/8/2013,ChlorisKastensmidt@gmail.com,"United States,Santa Clara,California"
CA-2013-110982,6/6/2013,6/8/2013,ChlorisKastensmidt@gmail.com,"United States,Santa Clara,California"
CA-2013-147123,12/11/2013,12/13/2013,SanjitJacobs@gmail.com,"United States,Long Beach,California"
CA-2014-154501,5/1/2014,5/6/2014,ErinAshbrook@gmail.com,"United States,Los Angeles,California"
CA-2014-166933,4/25/2014,4/29/2014,MichaelGranlund@gmail.com,"United States,Santa Barbara,California"
CA-2013-134936,12/20/2013,12/26/2013,ErinSmith@gmail.com,"United States,Tucson,Arizona"
CA-2013-134936,12/20/2013,12/26/2013,ErinSmith@gmail.com,"United States,Tucson,Arizona"
CA-2013-134936,12/20/2013,12/26/2013,ErinSmith@gmail.com,"United States,Tucson,Arizona"
CA-2014-151008,9/8/2014,9/9/2014,JustinMacKendrick@gmail.com,"United States,Draper,Utah"
CA-2014-151008,9/8/2014,9/9/2014,JustinMacKendrick@gmail.com,"United States,Draper,Utah"
CA-2011-159800,11/28/2011,12/1/2011,SheriGordon@gmail.com,"United States,San Francisco,California"
CA-2011-159800,11/28/2011,12/1/2011,SheriGordon@gmail.com,"United States,San Francisco,California"
US-2012-114741,12/6/2012,12/10/2012,IvanListon@gmail.com,"United States,North Las Vegas,Nevada"
US-2012-114741,12/6/2012,12/10/2012,IvanListon@gmail.com,"United States,North Las Vegas,Nevada"
US-2012-114741,12/6/2012,12/10/2012,IvanListon@gmail.com,"United States,North Las Vegas,Nevada"
CA-2013-136686,12/13/2013,12/17/2013,RoyFranz̦sisch@gmail.com,"United States,Pasadena,California"
CA-2013-136686,12/13/2013,12/17/2013,RoyFranz̦sisch@gmail.com,"United States,Pasadena,California"
CA-2014-137498,9/10/2014,9/15/2014,LizCarlisle@gmail.com,"United States,Los Angeles,California"
CA-2014-137498,9/10/2014,9/15/2014,LizCarlisle@gmail.com,"United States,Los Angeles,California"
CA-2014-137498,9/10/2014,9/15/2014,LizCarlisle@gmail.com,"United States,Los Angeles,California"
CA-2011-116673,12/15/2011,12/19/2011,JasO'Carroll@gmail.com,"United States,San Diego,California"
CA-2012-149993,3/19/2012,3/20/2012,GuyArmstrong@gmail.com,"United States,Lancaster,California"
CA-2011-168158,7/19/2011,7/24/2011,EugeneMoren@gmail.com,"United States,Great Falls,Montana"
CA-2013-115224,12/9/2013,12/12/2013,DougBickford@gmail.com,"United States,San Francisco,California"
CA-2013-115224,12/9/2013,12/12/2013,DougBickford@gmail.com,"United States,San Francisco,California"
CA-2012-168634,12/6/2012,12/11/2012,ArtFerguson@gmail.com,"United States,San Francisco,California"
CA-2014-121027,8/19/2014,8/23/2014,HelenWasserman@gmail.com,"United States,Seattle,Washington"
CA-2014-121027,8/19/2014,8/23/2014,HelenWasserman@gmail.com,"United States,Seattle,Washington"
CA-2012-101154,9/18/2012,9/21/2012,CharlotteMelton@gmail.com,"United States,San Diego,California"
CA-2013-121748,10/25/2013,10/29/2013,VictoriaWilson@gmail.com,"United States,Los Angeles,California"
CA-2013-121748,10/25/2013,10/29/2013,VictoriaWilson@gmail.com,"United States,Los Angeles,California"
CA-2011-126683,9/29/2011,10/1/2011,PaulProst@gmail.com,"United States,Seattle,Washington"
CA-2011-126683,9/29/2011,10/1/2011,PaulProst@gmail.com,"United States,Seattle,Washington"
CA-2014-123022,9/4/2014,9/9/2014,SampleCompanyA@gmail.com,"United States,La Mesa,California"
CA-2014-123022,9/4/2014,9/9/2014,SampleCompanyA@gmail.com,"United States,La Mesa,California"
CA-2011-154893,12/21/2011,12/27/2011,GaryMcGarr@gmail.com,"United States,San Diego,California"
CA-2011-154893,12/21/2011,12/27/2011,GaryMcGarr@gmail.com,"United States,San Diego,California"
CA-2014-120719,3/24/2014,3/27/2014,SanjitJacobs@gmail.com,"United States,Seattle,Washington"
CA-2014-168179,11/3/2014,11/8/2014,JoyBell-@gmail.com,"United States,Salt Lake City,Utah"
CA-2014-142342,7/18/2014,7/20/2014,AnthonyJohnson@gmail.com,"United States,Apple Valley,California"
CA-2014-142342,7/18/2014,7/20/2014,AnthonyJohnson@gmail.com,"United States,Apple Valley,California"
CA-2014-142342,7/18/2014,7/20/2014,AnthonyJohnson@gmail.com,"United States,Apple Valley,California"
CA-2014-142342,7/18/2014,7/20/2014,AnthonyJohnson@gmail.com,"United States,Apple Valley,California"
US-2011-134187,11/4/2011,11/11/2011,TiffanyHouse@gmail.com,"United States,Long Beach,California"
CA-2013-145261,12/19/2013,12/22/2013,AdrianHane@gmail.com,"United States,Salem,Oregon"
CA-2013-145261,12/19/2013,12/22/2013,AdrianHane@gmail.com,"United States,Salem,Oregon"
CA-2013-145261,12/19/2013,12/22/2013,AdrianHane@gmail.com,"United States,Salem,Oregon"
CA-2013-145261,12/19/2013,12/22/2013,AdrianHane@gmail.com,"United States,Salem,Oregon"
CA-2013-145261,12/19/2013,12/22/2013,AdrianHane@gmail.com,"United States,Salem,Oregon"
CA-2013-145261,12/19/2013,12/22/2013,AdrianHane@gmail.com,"United States,Salem,Oregon"
CA-2013-145261,12/19/2013,12/22/2013,AdrianHane@gmail.com,"United States,Salem,Oregon"
CA-2013-108875,9/25/2013,10/2/2013,CraigLeslie@gmail.com,"United States,Aurora,Colorado"
CA-2013-108875,9/25/2013,10/2/2013,CraigLeslie@gmail.com,"United States,Aurora,Colorado"
CA-2013-142405,6/12/2013,6/16/2013,SanjitEngle@gmail.com,"United States,Seattle,Washington"
CA-2013-142405,6/12/2013,6/16/2013,SanjitEngle@gmail.com,"United States,Seattle,Washington"
CA-2013-142405,6/12/2013,6/16/2013,SanjitEngle@gmail.com,"United States,Seattle,Washington"
CA-2012-141012,6/9/2012,6/11/2012,TrudyGlocke@gmail.com,"United States,Pocatello,Idaho"
CA-2012-141012,6/9/2012,6/11/2012,TrudyGlocke@gmail.com,"United States,Pocatello,Idaho"
CA-2013-146318,1/22/2013,1/27/2013,MarcCrier@gmail.com,"United States,Seattle,Washington"
CA-2011-135993,5/28/2011,6/2/2011,PatrickJones@gmail.com,"United States,Seattle,Washington"
CA-2011-135993,5/28/2011,6/2/2011,PatrickJones@gmail.com,"United States,Seattle,Washington"
CA-2012-131072,11/5/2012,11/5/2012,KenLonsdale@gmail.com,"United States,Seattle,Washington"
CA-2013-126165,5/6/2013,5/8/2013,AmyHunt@gmail.com,"United States,San Francisco,California"
CA-2014-148320,11/4/2014,11/9/2014,PaulGonzalez@gmail.com,"United States,San Francisco,California"
CA-2012-138674,11/14/2012,11/17/2012,KenBlack@gmail.com,"United States,Springfield,Oregon"
CA-2012-138674,11/14/2012,11/17/2012,KenBlack@gmail.com,"United States,Springfield,Oregon"
CA-2012-138674,11/14/2012,11/17/2012,KenBlack@gmail.com,"United States,Springfield,Oregon"
CA-2013-165820,9/27/2013,10/1/2013,DorothyWardle@gmail.com,"United States,San Francisco,California"
CA-2011-148614,1/21/2011,1/26/2011,MarkVanHuff@gmail.com,"United States,Los Angeles,California"
CA-2011-148614,1/21/2011,1/26/2011,MarkVanHuff@gmail.com,"United States,Los Angeles,California"
CA-2014-156139,1/1/2014,1/7/2014,BeckyPak@gmail.com,"United States,San Francisco,California"
US-2014-147886,3/29/2014,4/1/2014,DaveHallsten@gmail.com,"United States,Fairfield,California"
US-2014-147886,3/29/2014,4/1/2014,DaveHallsten@gmail.com,"United States,Fairfield,California"
US-2014-147886,3/29/2014,4/1/2014,DaveHallsten@gmail.com,"United States,Fairfield,California"
US-2014-147886,3/29/2014,4/1/2014,DaveHallsten@gmail.com,"United States,Fairfield,California"
US-2014-147886,3/29/2014,4/1/2014,DaveHallsten@gmail.com,"United States,Fairfield,California"
US-2014-147886,3/29/2014,4/1/2014,DaveHallsten@gmail.com,"United States,Fairfield,California"
US-2014-147886,3/29/2014,4/1/2014,DaveHallsten@gmail.com,"United States,Fairfield,California"
CA-2013-125850,1/22/2013,1/28/2013,FrankPreis@gmail.com,"United States,San Diego,California"
CA-2013-125850,1/22/2013,1/28/2013,FrankPreis@gmail.com,"United States,San Diego,California"
US-2013-111528,12/31/2013,12/31/2013,JuliePrescott@gmail.com,"United States,Los Angeles,California"
US-2013-111528,12/31/2013,12/31/2013,JuliePrescott@gmail.com,"United States,Los Angeles,California"
CA-2014-158169,8/13/2014,8/16/2014,JustinMacKendrick@gmail.com,"United States,Lake Forest,California"
CA-2014-158169,8/13/2014,8/16/2014,JustinMacKendrick@gmail.com,"United States,Lake Forest,California"
CA-2012-117772,9/10/2012,9/12/2012,MattCollins@gmail.com,"United States,Seattle,Washington"
US-2011-126340,11/8/2011,11/14/2011,EmilyBurns@gmail.com,"United States,Redding,California"
CA-2012-103835,9/24/2012,9/28/2012,ShaunChance@gmail.com,"United States,Los Angeles,California"
CA-2012-103835,9/24/2012,9/28/2012,ShaunChance@gmail.com,"United States,Los Angeles,California"
CA-2013-142398,4/13/2013,4/17/2013,BethPaige@gmail.com,"United States,Los Angeles,California"
CA-2013-142398,4/13/2013,4/17/2013,BethPaige@gmail.com,"United States,Los Angeles,California"
CA-2013-112060,12/5/2013,12/10/2013,KeanTakahito@gmail.com,"United States,San Francisco,California"
CA-2011-105270,11/11/2011,11/18/2011,ArthurPrichep@gmail.com,"United States,Los Angeles,California"
CA-2011-105270,11/11/2011,11/18/2011,ArthurPrichep@gmail.com,"United States,Los Angeles,California"
US-2012-159513,4/2/2012,4/9/2012,JohnDryer@gmail.com,"United States,Los Angeles,California"
CA-2012-155586,12/12/2012,12/16/2012,XylonaPreis@gmail.com,"United States,Chico,California"
CA-2012-155586,12/12/2012,12/16/2012,XylonaPreis@gmail.com,"United States,Chico,California"
CA-2012-155586,12/12/2012,12/16/2012,XylonaPreis@gmail.com,"United States,Chico,California"
CA-2014-141117,10/3/2014,10/9/2014,JulianaKrohn@gmail.com,"United States,Springfield,Oregon"
CA-2014-141117,10/3/2014,10/9/2014,JulianaKrohn@gmail.com,"United States,Springfield,Oregon"
CA-2014-141117,10/3/2014,10/9/2014,JulianaKrohn@gmail.com,"United States,Springfield,Oregon"
CA-2014-141117,10/3/2014,10/9/2014,JulianaKrohn@gmail.com,"United States,Springfield,Oregon"
CA-2014-140186,9/30/2014,10/3/2014,PatrickGardner@gmail.com,"United States,Bakersfield,California"
CA-2014-140186,9/30/2014,10/3/2014,PatrickGardner@gmail.com,"United States,Bakersfield,California"
CA-2014-140186,9/30/2014,10/3/2014,PatrickGardner@gmail.com,"United States,Bakersfield,California"
CA-2014-140186,9/30/2014,10/3/2014,PatrickGardner@gmail.com,"United States,Bakersfield,California"
CA-2014-140186,9/30/2014,10/3/2014,PatrickGardner@gmail.com,"United States,Bakersfield,California"
CA-2012-163440,3/22/2012,3/24/2012,RubenDartt@gmail.com,"United States,Thousand Oaks,California"
US-2012-163279,3/22/2012,3/26/2012,JustinDeggeller@gmail.com,"United States,San Diego,California"
US-2012-163279,3/22/2012,3/26/2012,JustinDeggeller@gmail.com,"United States,San Diego,California"
US-2012-163279,3/22/2012,3/26/2012,JustinDeggeller@gmail.com,"United States,San Diego,California"
CA-2014-117632,5/13/2014,5/19/2014,CharlesSheldon@gmail.com,"United States,San Francisco,California"
CA-2014-117632,5/13/2014,5/19/2014,CharlesSheldon@gmail.com,"United States,San Francisco,California"
CA-2014-117632,5/13/2014,5/19/2014,CharlesSheldon@gmail.com,"United States,San Francisco,California"
CA-2014-117632,5/13/2014,5/19/2014,CharlesSheldon@gmail.com,"United States,San Francisco,California"
CA-2012-111206,7/18/2012,7/22/2012,RolandFjeld@gmail.com,"United States,San Diego,California"
CA-2014-133207,11/28/2014,12/4/2014,DougO'Connell@gmail.com,"United States,Los Angeles,California"
CA-2012-132948,3/27/2012,4/3/2012,MarkVanHuff@gmail.com,"United States,Seattle,Washington"
CA-2012-126725,11/17/2012,11/21/2012,BrianStugart@gmail.com,"United States,San Diego,California"
CA-2012-126725,11/17/2012,11/21/2012,BrianStugart@gmail.com,"United States,San Diego,California"
CA-2012-126725,11/17/2012,11/21/2012,BrianStugart@gmail.com,"United States,San Diego,California"
CA-2012-126725,11/17/2012,11/21/2012,BrianStugart@gmail.com,"United States,San Diego,California"
CA-2012-126725,11/17/2012,11/21/2012,BrianStugart@gmail.com,"United States,San Diego,California"
CA-2012-126725,11/17/2012,11/21/2012,BrianStugart@gmail.com,"United States,San Diego,California"
CA-2012-126725,11/17/2012,11/21/2012,BrianStugart@gmail.com,"United States,San Diego,California"
US-2014-153255,9/4/2014,9/8/2014,JoeKamberova@gmail.com,"United States,Concord,California"
CA-2013-152247,11/8/2013,11/13/2013,MichelleArnett@gmail.com,"United States,Cheyenne,Wyoming"
CA-2013-128223,6/15/2013,6/15/2013,EdBraxton@gmail.com,"United States,Anaheim,California"
CA-2013-133935,9/19/2013,9/23/2013,JaneWaco@gmail.com,"United States,San Diego,California"
CA-2013-133935,9/19/2013,9/23/2013,JaneWaco@gmail.com,"United States,San Diego,California"
CA-2013-133935,9/19/2013,9/23/2013,JaneWaco@gmail.com,"United States,San Diego,California"
CA-2013-136301,3/14/2013,3/16/2013,EdwardHooks@gmail.com,"United States,San Francisco,California"
CA-2013-136301,3/14/2013,3/16/2013,EdwardHooks@gmail.com,"United States,San Francisco,California"
US-2011-109456,10/16/2011,10/17/2011,LynnSmith@gmail.com,"United States,San Francisco,California"
US-2011-109456,10/16/2011,10/17/2011,LynnSmith@gmail.com,"United States,San Francisco,California"
CA-2014-100825,9/10/2014,9/15/2014,KeithDawkins@gmail.com,"United States,Los Angeles,California"
CA-2011-168305,11/1/2011,11/8/2011,PaulLucas@gmail.com,"United States,Los Angeles,California"
CA-2011-168305,11/1/2011,11/8/2011,PaulLucas@gmail.com,"United States,Los Angeles,California"
CA-2014-108000,1/13/2014,1/17/2014,LindaSouthworth@gmail.com,"United States,San Francisco,California"
CA-2012-146465,11/20/2012,11/24/2012,PatrickBzostek@gmail.com,"United States,San Francisco,California"
US-2014-153948,11/7/2014,11/7/2014,FrankMerwin@gmail.com,"United States,San Francisco,California"
US-2014-153948,11/7/2014,11/7/2014,FrankMerwin@gmail.com,"United States,San Francisco,California"
US-2014-153948,11/7/2014,11/7/2014,FrankMerwin@gmail.com,"United States,San Francisco,California"
US-2014-153948,11/7/2014,11/7/2014,FrankMerwin@gmail.com,"United States,San Francisco,California"
US-2014-153948,11/7/2014,11/7/2014,FrankMerwin@gmail.com,"United States,San Francisco,California"
US-2013-113985,12/3/2013,12/8/2013,KeithDawkins@gmail.com,"United States,San Jose,California"
US-2013-113985,12/3/2013,12/8/2013,KeithDawkins@gmail.com,"United States,San Jose,California"
US-2013-113985,12/3/2013,12/8/2013,KeithDawkins@gmail.com,"United States,San Jose,California"
US-2013-113985,12/3/2013,12/8/2013,KeithDawkins@gmail.com,"United States,San Jose,California"
CA-2013-155383,12/18/2013,12/23/2013,SteveCarroll@gmail.com,"United States,Seattle,Washington"
CA-2014-150420,6/4/2014,6/9/2014,GiuliettaDortch@gmail.com,"United States,Bellingham,Washington"
CA-2013-103107,7/5/2013,7/5/2013,RickBensley@gmail.com,"United States,Seattle,Washington"
CA-2013-103107,7/5/2013,7/5/2013,RickBensley@gmail.com,"United States,Seattle,Washington"
CA-2013-103107,7/5/2013,7/5/2013,RickBensley@gmail.com,"United States,Seattle,Washington"
CA-2014-112431,10/13/2014,10/15/2014,RobertWaldorf@gmail.com,"United States,Los Angeles,California"
CA-2014-112431,10/13/2014,10/15/2014,RobertWaldorf@gmail.com,"United States,Los Angeles,California"
CA-2013-151092,8/7/2013,8/14/2013,VivekGonzalez@gmail.com,"United States,Los Angeles,California"
CA-2011-104178,8/25/2011,8/29/2011,JanetMolinari@gmail.com,"United States,Los Angeles,California"
CA-2011-104178,8/25/2011,8/29/2011,JanetMolinari@gmail.com,"United States,Los Angeles,California"
CA-2011-104178,8/25/2011,8/29/2011,JanetMolinari@gmail.com,"United States,Los Angeles,California"
CA-2011-104178,8/25/2011,8/29/2011,JanetMolinari@gmail.com,"United States,Los Angeles,California"
CA-2013-127138,3/13/2013,3/16/2013,DeanKatz@gmail.com,"United States,San Francisco,California"
CA-2013-127138,3/13/2013,3/16/2013,DeanKatz@gmail.com,"United States,San Francisco,California"
CA-2013-127138,3/13/2013,3/16/2013,DeanKatz@gmail.com,"United States,San Francisco,California"
CA-2013-127138,3/13/2013,3/16/2013,DeanKatz@gmail.com,"United States,San Francisco,California"
CA-2014-150602,2/10/2014,2/15/2014,MarinaLichtenstein@gmail.com,"United States,Los Angeles,California"
CA-2011-140732,11/11/2011,11/13/2011,MattAbelman@gmail.com,"United States,Los Angeles,California"
CA-2011-140732,11/11/2011,11/13/2011,MattAbelman@gmail.com,"United States,Los Angeles,California"
CA-2011-140732,11/11/2011,11/13/2011,MattAbelman@gmail.com,"United States,Los Angeles,California"
CA-2014-119011,8/21/2014,8/26/2014,LisaRyan@gmail.com,"United States,San Francisco,California"
CA-2014-119011,8/21/2014,8/26/2014,LisaRyan@gmail.com,"United States,San Francisco,California"
CA-2014-119011,8/21/2014,8/26/2014,LisaRyan@gmail.com,"United States,San Francisco,California"
CA-2011-141726,7/20/2011,7/22/2011,CharlesCrestani@gmail.com,"United States,San Diego,California"
CA-2011-141726,7/20/2011,7/22/2011,CharlesCrestani@gmail.com,"United States,San Diego,California"
CA-2011-141726,7/20/2011,7/22/2011,CharlesCrestani@gmail.com,"United States,San Diego,California"
CA-2011-141726,7/20/2011,7/22/2011,CharlesCrestani@gmail.com,"United States,San Diego,California"
CA-2014-116953,4/25/2014,4/26/2014,SusanVittorini@gmail.com,"United States,Mesa,Arizona"
